source,series_id,series_label,weighting,window,class,long_side,excess_convention,n_months,ann_arith_return_pct,ann_geo_return_pct,ann_vol_pct,sharpe_excess_rf,max_drawdown_pct
french,CFP_D_decile05,10 Portfolios Formed on CF/P - decile 5 (5),vw,W_common,a,n/a,subtract_rf,15,25.16,27.0516,14.5542,1.3727,-4.6
french,CFP_D_decile05,10 Portfolios Formed on CF/P - decile 5 (5),ew,W_common,a,n/a,subtract_rf,15,21.976,22.1837,19.7384,0.8508,-5.94
french,CFP_D_decile05,10 Portfolios Formed on CF/P - decile 5 (5),vw,W_select,a,n/a,subtract_rf,27,19.5422,20.0147,15.6168,0.95,-9.9648
french,CFP_D_decile05,10 Portfolios Formed on CF/P - decile 5 (5),ew,W_select,a,n/a,subtract_rf,27,17.4933,17.4014,16.8934,0.7563,-12.8215
french,CFP_D_decile06,10 Portfolios Formed on CF/P - decile 6 (6),vw,W_common,a,n/a,subtract_rf,15,20.992,21.1976,18.66,0.8473,-7.23
french,CFP_D_decile06,10 Portfolios Formed on CF/P - decile 6 (6),ew,W_common,a,n/a,subtract_rf,15,22.76,22.9616,20.4926,0.8576,-6.99
french,CFP_D_decile06,10 Portfolios Formed on CF/P - decile 6 (6),vw,W_select,a,n/a,subtract_rf,27,20.0933,20.7194,15.2857,1.0055,-9.1573
french,CFP_D_decile06,10 Portfolios Formed on CF/P - decile 6 (6),ew,W_select,a,n/a,subtract_rf,27,17.8578,17.7587,17.2499,0.7619,-13.0655
french,CFP_D_decile07,10 Portfolios Formed on CF/P - decile 7 (7),vw,W_common,a,n/a,subtract_rf,15,36.808,40.8149,21.1902,1.4932,-9.37
french,CFP_D_decile07,10 Portfolios Formed on CF/P - decile 7 (7),ew,W_common,a,n/a,subtract_rf,15,24.896,25.0496,22.6691,0.8697,-7.56
french,CFP_D_decile07,10 Portfolios Formed on CF/P - decile 7 (7),vw,W_select,a,n/a,subtract_rf,27,30.0622,32.7843,16.9194,1.4994,-10.7242
french,CFP_D_decile07,10 Portfolios Formed on CF/P - decile 7 (7),ew,W_select,a,n/a,subtract_rf,27,18.8356,18.6288,18.6385,0.7575,-14.4696
french,CFP_D_decile08,10 Portfolios Formed on CF/P - decile 8 (8),vw,W_common,a,n/a,subtract_rf,15,18.136,18.0116,17.6898,0.7322,-7.23
french,CFP_D_decile08,10 Portfolios Formed on CF/P - decile 8 (8),ew,W_common,a,n/a,subtract_rf,15,24.544,24.7574,22.0968,0.8763,-7.01
french,CFP_D_decile08,10 Portfolios Formed on CF/P - decile 8 (8),vw,W_select,a,n/a,subtract_rf,27,17.76,17.9911,15.1546,0.8599,-8.0563
french,CFP_D_decile08,10 Portfolios Formed on CF/P - decile 8 (8),ew,W_select,a,n/a,subtract_rf,27,18.6178,18.4208,18.4011,0.7555,-14.5865
french,CFP_D_decile09,10 Portfolios Formed on CF/P - decile 9 (9),vw,W_common,a,n/a,subtract_rf,15,18.72,18.8658,16.822,0.806,-8.02
french,CFP_D_decile09,10 Portfolios Formed on CF/P - decile 9 (9),ew,W_common,a,n/a,subtract_rf,15,25.568,26.3082,20.9693,0.9721,-5.72
french,CFP_D_decile09,10 Portfolios Formed on CF/P - decile 9 (9),vw,W_select,a,n/a,subtract_rf,27,16.7556,17.0094,14.0432,0.8573,-8.02
french,CFP_D_decile09,10 Portfolios Formed on CF/P - decile 9 (9),ew,W_select,a,n/a,subtract_rf,27,20.7333,21.0599,17.7188,0.9039,-12.7928
french,CFP_D_decile10,10 Portfolios Formed on CF/P - decile 10 (Hi),vw,W_common,a,n/a,subtract_rf,15,24.4,25.4147,18.3978,1.0442,-6.39
french,CFP_D_decile10,10 Portfolios Formed on CF/P - decile 10 (Hi),ew,W_common,a,n/a,subtract_rf,15,14.856,13.1688,23.0179,0.4201,-9.893
french,CFP_D_decile10,10 Portfolios Formed on CF/P - decile 10 (Hi),vw,W_select,a,n/a,subtract_rf,27,19.1111,19.3304,16.6461,0.8648,-11.9311
french,CFP_D_decile10,10 Portfolios Formed on CF/P - decile 10 (Hi),ew,W_select,a,n/a,subtract_rf,27,13.0978,11.4972,21.4383,0.3904,-20.7836
french,CFP_D_spread,10 Portfolios Formed on CF/P - top minus bottom decile (long=high; standard value/cashflow-yield convention),vw,W_common,b,high,already_excess,15,-10.432,-11.0166,16.0105,-0.6516,-12.0988
french,CFP_D_spread,10 Portfolios Formed on CF/P - top minus bottom decile (long=high; standard value/cashflow-yield convention),ew,W_common,b,high,already_excess,15,-5.504,-5.6671,8.1635,-0.6742,-10.3176
french,CFP_D_spread,10 Portfolios Formed on CF/P - top minus bottom decile (long=high; standard value/cashflow-yield convention),vw,W_select,b,high,already_excess,27,-9.7556,-11.0145,19.5491,-0.499,-30.2365
french,CFP_D_spread,10 Portfolios Formed on CF/P - top minus bottom decile (long=high; standard value/cashflow-yield convention),ew,W_select,b,high,already_excess,27,-0.8489,-1.2412,9.0839,-0.0934,-14.6076
french,DP_D_decile01,10 Portfolios Formed on D/P - decile 1 (Lo),vw,W_common,a,n/a,subtract_rf,15,42.888,50.6229,16.5935,2.2706,-2.51
french,DP_D_decile01,10 Portfolios Formed on D/P - decile 1 (Lo),ew,W_common,a,n/a,subtract_rf,15,25.336,26.5112,18.5732,1.085,-6.93
french,DP_D_decile01,10 Portfolios Formed on D/P - decile 1 (Lo),vw,W_select,a,n/a,subtract_rf,27,35.4489,39.9977,16.8,1.831,-11.425
french,DP_D_decile01,10 Portfolios Formed on D/P - decile 1 (Lo),ew,W_select,a,n/a,subtract_rf,27,21.56,22.3353,16.0632,1.049,-15.2464
french,DP_D_decile02,10 Portfolios Formed on D/P - decile 2 (2),vw,W_common,a,n/a,subtract_rf,15,27.032,29.3116,15.1284,1.4455,-5.29
french,DP_D_decile02,10 Portfolios Formed on D/P - decile 2 (2),ew,W_common,a,n/a,subtract_rf,15,19.808,19.4372,20.3662,0.7185,-8.63
french,DP_D_decile02,10 Portfolios Formed on D/P - decile 2 (2),vw,W_select,a,n/a,subtract_rf,27,24.7422,26.4543,14.8673,1.3482,-8.8964
french,DP_D_decile02,10 Portfolios Formed on D/P - decile 2 (2),ew,W_select,a,n/a,subtract_rf,27,14.1867,13.5883,17.0045,0.5571,-16.6547
french,DP_D_decile03,10 Portfolios Formed on D/P - decile 3 (3),vw,W_common,a,n/a,subtract_rf,15,30.656,34.3891,12.609,2.0157,-5.69
french,DP_D_decile03,10 Portfolios Formed on D/P - decile 3 (3),ew,W_common,a,n/a,subtract_rf,15,18.272,18.0124,18.5234,0.7071,-8.45
french,DP_D_decile03,10 Portfolios Formed on D/P - decile 3 (3),vw,W_select,a,n/a,subtract_rf,27,25.6844,27.6751,14.4721,1.4493,-11.1646
french,DP_D_decile03,10 Portfolios Formed on D/P - decile 3 (3),ew,W_select,a,n/a,subtract_rf,27,12.9289,12.3883,15.7684,0.5209,-17.6748
french,DP_D_decile04,10 Portfolios Formed on D/P - decile 4 (4),vw,W_common,a,n/a,subtract_rf,15,13.12,12.7732,14.7685,0.5386,-10.21
french,DP_D_decile04,10 Portfolios Formed on D/P - decile 4 (4),ew,W_common,a,n/a,subtract_rf,15,21.232,21.4363,18.9121,0.8489,-8.13
french,DP_D_decile04,10 Portfolios Formed on D/P - decile 4 (4),vw,W_select,a,n/a,subtract_rf,27,9.9556,9.4848,13.2645,0.3947,-16.0792
french,DP_D_decile04,10 Portfolios Formed on D/P - decile 4 (4),ew,W_select,a,n/a,subtract_rf,27,12.5689,11.9362,16.1322,0.487,-16.7212
french,DP_D_decile05,10 Portfolios Formed on D/P - decile 5 (5),vw,W_common,a,n/a,subtract_rf,15,25.344,27.0267,16.0332,1.2579,-6.11
french,DP_D_decile05,10 Portfolios Formed on D/P - decile 5 (5),ew,W_common,a,n/a,subtract_rf,15,21.04,21.2466,18.8367,0.8418,-5.8
french,DP_D_decile05,10 Portfolios Formed on D/P - decile 5 (5),vw,W_select,a,n/a,subtract_rf,27,21.6844,22.8372,14.0591,1.2077,-7.6178
french,DP_D_decile05,10 Portfolios Formed on D/P - decile 5 (5),ew,W_select,a,n/a,subtract_rf,27,13.8844,13.3976,16.2365,0.5647,-14.7508
french,DP_D_decile06,10 Portfolios Formed on D/P - decile 6 (6),vw,W_common,a,n/a,subtract_rf,15,20.12,21.1555,12.9359,1.1566,-5.79
french,DP_D_decile06,10 Portfolios Formed on D/P - decile 6 (6),ew,W_common,a,n/a,subtract_rf,15,23.256,23.9324,18.7205,0.9659,-7.11
french,DP_D_decile06,10 Portfolios Formed on D/P - decile 6 (6),vw,W_select,a,n/a,subtract_rf,27,15.4089,15.8009,11.6481,0.9201,-7.8862
french,DP_D_decile06,10 Portfolios Formed on D/P - decile 6 (6),ew,W_select,a,n/a,subtract_rf,27,16.9067,16.9123,15.787,0.7728,-11.5849
french,DP_D_decile07,10 Portfolios Formed on D/P - decile 7 (7),vw,W_common,a,n/a,subtract_rf,15,15.944,16.176,13.5456,0.7968,-6.91
french,DP_D_decile07,10 Portfolios Formed on D/P - decile 7 (7),ew,W_common,a,n/a,subtract_rf,15,24.048,24.831,19.1315,0.9867,-6.89
french,DP_D_decile07,10 Portfolios Formed on D/P - decile 7 (7),vw,W_select,a,n/a,subtract_rf,27,12.6889,12.6598,12.1192,0.6584,-7.8086
french,DP_D_decile07,10 Portfolios Formed on D/P - decile 7 (7),ew,W_select,a,n/a,subtract_rf,27,16.3289,16.1288,16.531,0.7031,-13.1703
french,DP_D_decile08,10 Portfolios Formed on D/P - decile 8 (8),vw,W_common,a,n/a,subtract_rf,15,18.256,18.4466,16.1056,0.8119,-6.13
french,DP_D_decile08,10 Portfolios Formed on D/P - decile 8 (8),ew,W_common,a,n/a,subtract_rf,15,27.24,28.5521,20.3231,1.0858,-6.83
french,DP_D_decile08,10 Portfolios Formed on D/P - decile 8 (8),vw,W_select,a,n/a,subtract_rf,27,18.6044,19.142,14.1412,0.9809,-7.5329
french,DP_D_decile08,10 Portfolios Formed on D/P - decile 8 (8),ew,W_select,a,n/a,subtract_rf,27,20.1644,20.5162,17.0604,0.9061,-12.0629
french,DP_D_decile09,10 Portfolios Formed on D/P - decile 9 (9),vw,W_common,a,n/a,subtract_rf,15,22.056,23.0138,15.8477,1.0661,-7.45
french,DP_D_decile09,10 Portfolios Formed on D/P - decile 9 (9),ew,W_common,a,n/a,subtract_rf,15,26.464,27.1585,22.0984,0.9634,-7.02
french,DP_D_decile09,10 Portfolios Formed on D/P - decile 9 (9),vw,W_select,a,n/a,subtract_rf,27,20.2356,21.2077,13.3219,1.1652,-7.45
french,DP_D_decile09,10 Portfolios Formed on D/P - decile 9 (9),ew,W_select,a,n/a,subtract_rf,27,19.4533,19.4652,18.1851,0.8107,-12.7248
french,DP_D_decile10,10 Portfolios Formed on D/P - decile 10 (Hi),vw,W_common,a,n/a,subtract_rf,15,22.976,24.6514,12.6293,1.4112,-5.87
french,DP_D_decile10,10 Portfolios Formed on D/P - decile 10 (Hi),ew,W_common,a,n/a,subtract_rf,15,14.216,12.9391,20.8554,0.4332,-7.4176
french,DP_D_decile10,10 Portfolios Formed on D/P - decile 10 (Hi),vw,W_select,a,n/a,subtract_rf,27,17.6356,18.343,11.8913,1.088,-5.87
french,DP_D_decile10,10 Portfolios Formed on D/P - decile 10 (Hi),ew,W_select,a,n/a,subtract_rf,27,9.84,8.6442,17.9542,0.2848,-15.419
french,DP_D_spread,10 Portfolios Formed on D/P - top minus bottom decile (long=high; standard value/dividend-yield convention),vw,W_common,b,high,already_excess,15,-19.912,-19.419,17.6528,-1.128,-26.5211
french,DP_D_spread,10 Portfolios Formed on D/P - top minus bottom decile (long=high; standard value/dividend-yield convention),ew,W_common,b,high,already_excess,15,-11.12,-10.9104,8.8984,-1.2497,-15.5117
french,DP_D_spread,10 Portfolios Formed on D/P - top minus bottom decile (long=high; standard value/dividend-yield convention),vw,W_select,b,high,already_excess,27,-17.8133,-17.9306,19.152,-0.9301,-39.1162
french,DP_D_spread,10 Portfolios Formed on D/P - top minus bottom decile (long=high; standard value/dividend-yield convention),ew,W_select,b,high,already_excess,27,-11.72,-11.5056,9.4923,-1.2347,-25.071
french,EP_D_decile01,10 Portfolios Formed on E/P - decile 1 (Lo),vw,W_common,a,n/a,subtract_rf,15,31.688,35.418,14.7362,1.7967,-4.66
french,EP_D_decile01,10 Portfolios Formed on E/P - decile 1 (Lo),ew,W_common,a,n/a,subtract_rf,15,17.784,17.4755,18.5235,0.6799,-5.59
french,EP_D_decile01,10 Portfolios Formed on E/P - decile 1 (Lo),vw,W_select,a,n/a,subtract_rf,27,29.4978,31.947,17.5095,1.4155,-14.654
french,EP_D_decile01,10 Portfolios Formed on E/P - decile 1 (Lo),ew,W_select,a,n/a,subtract_rf,27,14.1111,13.5982,16.4785,0.5697,-14.1244
french,EP_D_decile02,10 Portfolios Formed on E/P - decile 2 (2),vw,W_common,a,n/a,subtract_rf,15,37.048,42.0187,17.8799,1.7795,-3.78
french,EP_D_decile02,10 Portfolios Formed on E/P - decile 2 (2),ew,W_common,a,n/a,subtract_rf,15,15.304,14.7871,17.6143,0.5746,-6.02
french,EP_D_decile02,10 Portfolios Formed on E/P - decile 2 (2),vw,W_select,a,n/a,subtract_rf,27,28.4222,30.6494,17.1575,1.3829,-11.6385
french,EP_D_decile02,10 Portfolios Formed on E/P - decile 2 (2),ew,W_select,a,n/a,subtract_rf,27,9.8089,8.9731,15.7431,0.3232,-16.3487
french,EP_D_decile03,10 Portfolios Formed on E/P - decile 3 (3),vw,W_common,a,n/a,subtract_rf,15,27.792,30.8292,11.5312,1.9616,-5.54
french,EP_D_decile03,10 Portfolios Formed on E/P - decile 3 (3),ew,W_common,a,n/a,subtract_rf,15,19.504,19.7857,16.8761,0.8487,-6.64
french,EP_D_decile03,10 Portfolios Formed on E/P - decile 3 (3),vw,W_select,a,n/a,subtract_rf,27,14.0267,14.2611,11.3637,0.8225,-10.3199
french,EP_D_decile03,10 Portfolios Formed on E/P - decile 3 (3),ew,W_select,a,n/a,subtract_rf,27,15.04,14.9674,14.5711,0.7087,-13.2343
french,EP_D_decile04,10 Portfolios Formed on E/P - decile 4 (4),vw,W_common,a,n/a,subtract_rf,15,22.096,23.4893,13.2765,1.2768,-5.5
french,EP_D_decile04,10 Portfolios Formed on E/P - decile 4 (4),ew,W_common,a,n/a,subtract_rf,15,20.472,21.1174,15.8838,0.9629,-5.61
french,EP_D_decile04,10 Portfolios Formed on E/P - decile 4 (4),vw,W_select,a,n/a,subtract_rf,27,16.8933,17.5463,11.4008,1.0709,-6.3086
french,EP_D_decile04,10 Portfolios Formed on E/P - decile 4 (4),ew,W_select,a,n/a,subtract_rf,27,16.0444,16.2445,13.7429,0.8248,-11.1235
french,EP_D_decile05,10 Portfolios Formed on E/P - decile 5 (5),vw,W_common,a,n/a,subtract_rf,15,24.024,26.1202,11.3499,1.6583,-1.86
french,EP_D_decile05,10 Portfolios Formed on E/P - decile 5 (5),ew,W_common,a,n/a,subtract_rf,15,22.296,22.779,18.6555,0.9173,-6.61
french,EP_D_decile05,10 Portfolios Formed on E/P - decile 5 (5),vw,W_select,a,n/a,subtract_rf,27,24.7556,26.6685,13.5748,1.4751,-13.1101
french,EP_D_decile05,10 Portfolios Formed on E/P - decile 5 (5),ew,W_select,a,n/a,subtract_rf,27,15.9378,15.828,15.6061,0.7193,-12.3902
french,EP_D_decile06,10 Portfolios Formed on E/P - decile 6 (6),vw,W_common,a,n/a,subtract_rf,15,23.216,23.8822,18.6559,0.9668,-6.89
french,EP_D_decile06,10 Portfolios Formed on E/P - decile 6 (6),ew,W_common,a,n/a,subtract_rf,15,21.4,21.2552,20.7995,0.7798,-6.92
french,EP_D_decile06,10 Portfolios Formed on E/P - decile 6 (6),vw,W_select,a,n/a,subtract_rf,27,20.7022,21.4845,15.0742,1.0603,-8.2937
french,EP_D_decile06,10 Portfolios Formed on E/P - decile 6 (6),ew,W_select,a,n/a,subtract_rf,27,17.7956,17.7162,17.0713,0.7659,-13.3957
french,EP_D_decile07,10 Portfolios Formed on E/P - decile 7 (7),vw,W_common,a,n/a,subtract_rf,15,29.688,31.8588,19.2127,1.2756,-8.14
french,EP_D_decile07,10 Portfolios Formed on E/P - decile 7 (7),ew,W_common,a,n/a,subtract_rf,15,24.864,25.2444,21.7553,0.9045,-6.62
french,EP_D_decile07,10 Portfolios Formed on E/P - decile 7 (7),vw,W_select,a,n/a,subtract_rf,27,22.3511,23.3988,15.463,1.1414,-10.0624
french,EP_D_decile07,10 Portfolios Formed on E/P - decile 7 (7),ew,W_select,a,n/a,subtract_rf,27,17.6044,17.2981,18.1558,0.7099,-13.9023
french,EP_D_decile08,10 Portfolios Formed on E/P - decile 8 (8),vw,W_common,a,n/a,subtract_rf,15,18.432,18.3609,17.6579,0.7509,-8.8
french,EP_D_decile08,10 Portfolios Formed on E/P - decile 8 (8),ew,W_common,a,n/a,subtract_rf,15,26.904,27.5026,22.8816,0.9493,-6.39
french,EP_D_decile08,10 Portfolios Formed on E/P - decile 8 (8),vw,W_select,a,n/a,subtract_rf,27,17.5156,17.7454,14.8951,0.8591,-12.4947
french,EP_D_decile08,10 Portfolios Formed on E/P - decile 8 (8),ew,W_select,a,n/a,subtract_rf,27,18.8178,18.5475,18.9849,0.7429,-14.128
french,EP_D_decile09,10 Portfolios Formed on E/P - decile 9 (9),vw,W_common,a,n/a,subtract_rf,15,34.288,37.8111,19.8,1.4706,-6.65
french,EP_D_decile09,10 Portfolios Formed on E/P - decile 9 (9),ew,W_common,a,n/a,subtract_rf,15,25.84,26.3225,22.2809,0.9272,-7.39
french,EP_D_decile09,10 Portfolios Formed on E/P - decile 9 (9),vw,W_select,a,n/a,subtract_rf,27,28.4267,30.8638,16.1487,1.4694,-6.65
french,EP_D_decile09,10 Portfolios Formed on E/P - decile 9 (9),ew,W_select,a,n/a,subtract_rf,27,20.7156,20.7545,19.1018,0.8377,-15.1467
french,EP_D_decile10,10 Portfolios Formed on E/P - decile 10 (Hi),vw,W_common,a,n/a,subtract_rf,15,16.912,16.1914,19.8266,0.5917,-8.5742
french,EP_D_decile10,10 Portfolios Formed on E/P - decile 10 (Hi),ew,W_common,a,n/a,subtract_rf,15,17.528,16.1551,23.2205,0.5315,-10.8665
french,EP_D_decile10,10 Portfolios Formed on E/P - decile 10 (Hi),vw,W_select,a,n/a,subtract_rf,27,11.7422,10.6917,18.0025,0.39,-18.1759
french,EP_D_decile10,10 Portfolios Formed on E/P - decile 10 (Hi),ew,W_select,a,n/a,subtract_rf,27,15.5422,14.3644,20.8502,0.5188,-17.7362
french,EP_D_spread,10 Portfolios Formed on E/P - top minus bottom decile (long=high; standard value/earnings-yield convention),vw,W_common,b,high,already_excess,15,-14.776,-14.7704,15.411,-0.9588,-16.3008
french,EP_D_spread,10 Portfolios Formed on E/P - top minus bottom decile (long=high; standard value/earnings-yield convention),ew,W_common,b,high,already_excess,15,-0.256,-0.5632,8.1099,-0.0316,-8.2587
french,EP_D_spread,10 Portfolios Formed on E/P - top minus bottom decile (long=high; standard value/earnings-yield convention),vw,W_select,b,high,already_excess,27,-17.7556,-17.7623,18.3363,-0.9683,-37.9758
french,EP_D_spread,10 Portfolios Formed on E/P - top minus bottom decile (long=high; standard value/earnings-yield convention),ew,W_select,b,high,already_excess,27,1.4311,1.1101,8.2457,0.1736,-8.2587
french,FF_CMA,Conservative Minus Aggressive (investment),vw,W_common,b,low investment,already_excess,15,-7.48,-7.3181,4.511,-1.6582,-8.4028
french,FF_CMA,Conservative Minus Aggressive (investment),vw,W_select,b,low investment,already_excess,27,-6.2222,-6.2319,6.3501,-0.9799,-13.7503
french,FF_HML,"High Minus Low (value, B/M)",vw,W_common,b,high B/M,already_excess,15,-0.0,-0.4893,10.3102,-0.0,-6.979
french,FF_HML,"High Minus Low (value, B/M)",vw,W_select,b,high B/M,already_excess,27,3.0667,2.5909,10.2983,0.2978,-8.6023
french,FF_LT_RevFactor,Long-Term Reversal factor,vw,W_common,b,low,already_excess,15,-2.848,-2.9357,5.2222,-0.5454,-6.7807
french,FF_LT_RevFactor,Long-Term Reversal factor,vw,W_select,b,low,already_excess,27,-4.7289,-4.8621,7.0989,-0.6661,-13.5829
french,FF_MktRF,US Market minus RF (Fama-French),vw,W_common,c,n/a,already_excess,15,22.864,24.451,13.1079,1.7443,-4.65
french,FF_MktRF,US Market minus RF (Fama-French),vw,W_select,c,n/a,already_excess,27,18.3644,19.1349,12.3429,1.4879,-9.8381
french,FF_MomFactor,"Momentum factor (Mom, UMD)",vw,W_common,b,high,already_excess,15,12.96,13.2227,10.1222,1.2804,-5.5
french,FF_MomFactor,"Momentum factor (Mom, UMD)",vw,W_select,b,high,already_excess,27,6.4133,6.093,10.0592,0.6376,-7.0464
french,FF_RF,US 1-Month T-Bill (RF),na,W_common,c,n/a,already_excess,15,5.176,5.3005,0.1148,45.0904,0.0
french,FF_RF,US 1-Month T-Bill (RF),na,W_select,c,n/a,already_excess,27,4.7289,4.8326,0.1777,26.605,0.0
french,FF_RMW,Robust Minus Weak (operating profitability),vw,W_common,b,high OP,already_excess,15,-0.048,-0.2816,7.0631,-0.0068,-7.853
french,FF_RMW,Robust Minus Weak (operating profitability),vw,W_select,b,high OP,already_excess,27,-4.6356,-4.7948,7.4218,-0.6246,-14.0892
french,FF_SMB,Small Minus Big (size),vw,W_common,b,small,already_excess,15,-5.768,-6.5263,14.5017,-0.3977,-13.3775
french,FF_SMB,Small Minus Big (size),vw,W_select,b,small,already_excess,27,-6.6711,-7.0935,11.8435,-0.5633,-19.4938
french,FF_ST_RevFactor,Short-Term Reversal factor,vw,W_common,b,low,already_excess,15,-9.192,-9.1574,8.9288,-1.0295,-12.3861
french,FF_ST_RevFactor,Short-Term Reversal factor,vw,W_select,b,low,already_excess,27,-13.5156,-13.2194,10.8824,-1.242,-28.9024
french,FF_TotalMkt,"US Total Market (CRSP VW, reconstructed Mkt-RF + RF)",vw,W_common,a,n/a,subtract_rf,15,28.04,30.932,13.0948,1.7443,-4.18
french,FF_TotalMkt,"US Total Market (CRSP VW, reconstructed Mkt-RF + RF)",vw,W_select,a,n/a,subtract_rf,27,23.0933,24.8073,12.3671,1.4879,-8.4736
french,IND49_Aero,49 Industries: Aero,vw,W_common,a,n/a,subtract_rf,15,27.12,29.2888,16.0116,1.3732,-3.8326
french,IND49_Aero,49 Industries: Aero,ew,W_common,a,n/a,subtract_rf,15,83.616,101.0348,58.4418,1.3419,-10.4331
french,IND49_Aero,49 Industries: Aero,vw,W_select,a,n/a,subtract_rf,27,31.8667,35.7155,14.1882,1.9148,-3.8326
french,IND49_Aero,49 Industries: Aero,ew,W_select,a,n/a,subtract_rf,27,60.6978,67.2914,46.9192,1.1934,-19.6852
french,IND49_Agric,49 Industries: Agric,vw,W_common,a,n/a,subtract_rf,15,18.576,17.7616,21.585,0.6203,-6.95
french,IND49_Agric,49 Industries: Agric,ew,W_common,a,n/a,subtract_rf,15,18.184,11.7062,39.888,0.3258,-28.5683
french,IND49_Agric,49 Industries: Agric,vw,W_select,a,n/a,subtract_rf,27,17.3244,15.862,23.1055,0.5452,-17.2827
french,IND49_Agric,49 Industries: Agric,ew,W_select,a,n/a,subtract_rf,27,-20.2489,-23.1676,35.3885,-0.7065,-51.8741
french,IND49_Autos,49 Industries: Autos,vw,W_common,a,n/a,subtract_rf,15,42.648,38.4269,46.0862,0.8119,-19.6942
french,IND49_Autos,49 Industries: Autos,ew,W_common,a,n/a,subtract_rf,15,-16.928,-20.5792,36.3425,-0.608,-25.3871
french,IND49_Autos,49 Industries: Autos,vw,W_select,a,n/a,subtract_rf,27,33.92,27.2071,45.0276,0.6481,-31.2737
french,IND49_Autos,49 Industries: Autos,ew,W_select,a,n/a,subtract_rf,27,-25.0622,-25.713,30.3646,-0.9815,-49.014
french,IND49_Banks,49 Industries: Banks,vw,W_common,a,n/a,subtract_rf,15,39.944,45.5154,20.2626,1.7155,-5.54
french,IND49_Banks,49 Industries: Banks,ew,W_common,a,n/a,subtract_rf,15,34.568,36.0857,27.5989,1.0648,-10.2207
french,IND49_Banks,49 Industries: Banks,vw,W_select,a,n/a,subtract_rf,27,33.0711,36.4707,18.3341,1.5482,-10.1075
french,IND49_Banks,49 Industries: Banks,ew,W_select,a,n/a,subtract_rf,27,27.3511,28.1569,22.3505,1.013,-11.439
french,IND49_Beer,49 Industries: Beer,vw,W_common,a,n/a,subtract_rf,15,-7.368,-7.6574,11.0258,-1.1413,-12.7762
